,SMILES,False positives,True positives,FP - DVRL,TP - DVRL,Score - DVRL,FP - score,TP - score,Score - score,FP - filter,TP - filter,Score - filter
0,C(=N/Nc1nc2ccccc2s1)\c1ccccn1,-0.0,1.0,0.0,1.0,0.5102651715278625,0.0,0.0,30.0,0.0,1.0,0.0
1,C/C(=C\C(=O)c1ccccc1)NNC(=O)c1ccc(Cl)cc1,1.0,0.0,1.0,0.0,0.4994226098060608,0.0,1.0,47.0,0.0,1.0,0.0
2,C/C(=N/NC(=O)c1cc2ccccc2cc1O)c1ccco1,-0.0,1.0,0.0,1.0,0.5102651715278625,0.0,0.0,19.0,1.0,-0.0,1.0
3,C/C(=N\NC(=O)C1COc2ccccc2O1)c1ccc(N2CCOCC2)cc1,1.0,0.0,0.0,1.0,0.5102651715278625,0.0,0.0,22.0,0.0,1.0,0.0
4,C/C(=N\NC(=O)c1cc2ccccc2cc1O)c1ccc(C)o1,-0.0,1.0,0.0,1.0,0.5102651715278625,0.0,0.0,9.0,1.0,-0.0,1.0
5,C/C(=N\NC(=O)c1cc2ccccc2cc1O)c1ccccn1,1.0,0.0,0.0,0.0,0.507196843624115,0.0,0.0,4.0,1.0,-0.0,1.0
6,C/C(=N\NC(=O)c1cc2ccccc2cc1O)c1cccs1,1.0,0.0,0.0,1.0,0.5102651715278625,0.0,0.0,14.0,1.0,-0.0,1.0
7,C/C(=N\NC(=O)c1cccc(Br)c1)c1ccccn1,1.0,0.0,0.0,0.0,0.5100138783454895,0.0,0.0,14.0,0.0,1.0,0.0
8,C/C(=N\NC(=O)c1ccoc1C)c1ccccc1O,-0.0,1.0,0.0,1.0,0.5102651715278625,0.0,0.0,28.0,1.0,-0.0,1.0
9,C/C(=N\NC(=S)NCCc1ccccc1)c1ccc(Cl)cc1Cl,1.0,0.0,1.0,0.0,0.49997037649154663,0.0,0.0,6.0,0.0,1.0,0.0
10,C/C(=N\Nc1nncc2ccccc12)c1ccc(C(C)(C)C)cc1,1.0,0.0,0.0,1.0,0.5102651715278625,0.0,0.0,4.0,0.0,1.0,0.0
11,C/C(=N\O)C(=O)C(CN1CCCCC1)CN1CCCCC1,1.0,0.0,0.0,0.0,0.5040262937545776,0.0,0.0,5.0,1.0,-0.0,1.0
12,C/C(N)=C(/C#N)C(=O)CSc1nc2ccccc2c(=O)n1Cc1ccc(F)cc1,-0.0,1.0,0.0,1.0,0.5102651715278625,1.0,0.0,1.0,0.0,1.0,0.0
13,C=CCN(CC=C)C(=S)NC(=O)c1ccc(-c2ccccc2)cc1,-0.0,1.0,0.0,0.0,0.5073069930076599,0.0,0.0,12.0,0.0,1.0,0.0
14,C=CCN(CC=C)C(=S)NC(=O)c1ccc(OC)c(Br)c1,-0.0,1.0,1.0,0.0,0.48628923296928406,0.0,0.0,12.0,0.0,1.0,0.0
15,C=CCNC(=S)NC(=O)c1ccc(C)c(Br)c1,1.0,0.0,0.0,1.0,0.5102651715278625,1.0,0.0,2.0,0.0,1.0,0.0
16,C=CCNC(=S)Nc1sc2c(c1C(=O)OCC)CC(C(C)C)OC2,-0.0,1.0,0.0,1.0,0.5102651715278625,0.0,0.0,19.0,0.0,1.0,0.0
17,C=CCOc1c(Br)cc(CNc2ccc(NC(=O)CCC)cc2)cc1OCC,-0.0,1.0,0.0,1.0,0.5102651715278625,0.0,1.0,48.0,0.0,1.0,0.0
18,C=CCOc1ccc(/C=C2\SC(=S)N(NS(=O)(=O)c3ccc(C)cc3)C2=O)cc1,-0.0,1.0,0.0,1.0,0.5102651715278625,0.0,0.0,14.0,1.0,-0.0,1.0
19,C=CCSc1nc2sc3c(c2c(=O)n1CC)CCc1ccccc1-3,-0.0,1.0,0.0,1.0,0.5102651715278625,0.0,0.0,3.0,0.0,1.0,0.0
20,C=CCn1c(=S)[nH]c2ccc(Br)cc2c1=O,1.0,0.0,0.0,1.0,0.5102651715278625,0.0,0.0,4.0,0.0,1.0,0.0
21,C=CCn1c(=S)[nH]c2sc3c(c2c1=O)CCCC3,-0.0,1.0,0.0,1.0,0.5102651715278625,0.0,0.0,29.0,0.0,1.0,0.0
22,C=CCn1c(=S)[nH]c2scc(-c3ccc(C)o3)c2c1=O,-0.0,1.0,0.0,1.0,0.5102651715278625,0.0,1.0,42.0,0.0,1.0,0.0
23,C=CCn1c(SCC(N)=O)nc2scc(-c3ccc(C)o3)c2c1=O,-0.0,1.0,0.0,1.0,0.5102651715278625,1.0,0.0,0.0,0.0,1.0,0.0
24,C=CCn1c(SCc2ccc(Br)cc2F)nc2cc(C(=O)O)ccc2c1=O,1.0,0.0,0.0,1.0,0.5102651715278625,1.0,0.0,0.0,0.0,1.0,0.0
25,C=C[C@@]1(C)CC(=O)[C@]2(O)[C@@]3(C)[C@@H](O)CCC(C)(C)[C@@H]3[C@H](O)[C@H](OC(C)=O)[C@@]2(C)O1,-0.0,1.0,0.0,0.0,0.5095795392990112,0.0,0.0,20.0,0.0,1.0,0.0
26,CC(/C=C1\SC(=S)N(NC(=O)c2ccc(C)cc2)C1=O)=C\c1ccccc1,1.0,0.0,0.0,0.0,0.5093882083892822,0.0,0.0,21.0,1.0,-0.0,1.0
27,CC(/C=C1\SC(=S)N(NS(=O)(=O)c2ccccc2)C1=O)=C\c1ccccc1,-0.0,1.0,0.0,1.0,0.5102651715278625,0.0,0.0,32.0,1.0,-0.0,1.0
28,CC(/C=N/n1c(C2CCCCC2)n[nH]c1=S)=C\c1ccccc1,1.0,0.0,0.0,1.0,0.5102651715278625,0.0,0.0,17.0,0.0,1.0,0.0
29,CC(=O)/C(C#N)=C1\NC(=O)C(Cc2ccc(C)c(C)c2)S1,1.0,0.0,0.0,1.0,0.5102651715278625,0.0,0.0,12.0,0.0,1.0,0.0
30,CC(=O)/C=C/n1c(=S)oc2ccccc21,1.0,0.0,0.0,1.0,0.5102651715278625,1.0,0.0,0.0,0.0,1.0,0.0
31,CC(=O)C(Sc1nc(N2CCOCC2)nc(N2CCOCC2)n1)C(=O)Nc1ccccc1,-0.0,1.0,0.0,1.0,0.5102651715278625,0.0,0.0,5.0,0.0,1.0,0.0
32,CC(=O)C1=C(C)NC(SCC(=O)c2ccc(C)cc2)=C(C#N)C1c1ccco1,1.0,0.0,0.0,1.0,0.5102651715278625,0.0,0.0,31.0,0.0,1.0,0.0
33,CC(=O)C1=C(C)NC(SCC(=O)c2ccc(Cl)cc2)=C(C#N)C1c1ccco1,1.0,0.0,0.0,1.0,0.5102651715278625,0.0,0.0,30.0,0.0,1.0,0.0
34,CC(=O)C1=C(C)NC(SCC(=O)c2ccccc2)=C(C#N)C1c1ccco1,1.0,0.0,0.0,1.0,0.5102651715278625,1.0,0.0,2.0,0.0,1.0,0.0
35,CC(=O)C1=C(S(=O)(=O)c2ccc(C)cc2)CS(=O)(=O)C1,-0.0,1.0,0.0,1.0,0.5102651715278625,0.0,1.0,45.0,0.0,1.0,0.0
36,CC(=O)CSc1ncnc2sc3c(c12)CCC(C)C3,-0.0,1.0,0.0,1.0,0.5102651715278625,0.0,0.0,41.0,0.0,1.0,0.0
37,CC(=O)N1c2ccc(N=Cc3cc(Br)cc(Br)c3O)cc2CC1C,-0.0,1.0,0.0,1.0,0.5102651715278625,0.0,0.0,31.0,0.0,1.0,0.0
38,CC(=O)NNC(=O)c1csc(Cc2c(Cl)sc3ccc(Cl)cc23)n1,-0.0,1.0,0.0,1.0,0.5102651715278625,0.0,0.0,3.0,0.0,1.0,0.0
39,CC(=O)Nc1ccc(/C=N/N2C(=O)NC(C)(c3ccc(OC(F)F)cc3)C2=O)cc1,-0.0,1.0,0.0,1.0,0.5102651715278625,0.0,1.0,48.0,0.0,1.0,0.0
40,CC(=O)Nc1ccc(S(=O)(=O)NCc2ccc3[nH]c(C)cc3c2)cc1,1.0,0.0,0.0,1.0,0.5102651715278625,1.0,0.0,0.0,0.0,1.0,0.0
41,CC(=O)Nc1sc2c(c1C(c1ccccc1Cl)N1CCN(CCO)CC1)CCCC2,-0.0,1.0,0.0,1.0,0.5102651715278625,1.0,0.0,0.0,0.0,1.0,0.0
42,CC(=O)OC(C)(C)/C=C/C(=O)C(C)(O)C1[C@H](O)C[C@@]2(C)C3CC=C4C(CC[C@@H](O)C4(C)C)[C@]3(CO)C(=O)C[C@]12C,-0.0,1.0,1.0,0.0,0.4996546506881714,0.0,0.0,11.0,0.0,1.0,0.0
43,CC(=O)Oc1c(-c2ccc(Br)o2)oc2ccccc2c1=O,-0.0,1.0,0.0,1.0,0.5102651715278625,0.0,1.0,44.0,0.0,1.0,0.0
44,CC(=O)Oc1cc2c3c(c1)/C(=C1/SC(=S)NC1=O)C(=O)N3C(C)(C)C=C2C,1.0,0.0,0.0,1.0,0.5102651715278625,0.0,0.0,10.0,1.0,-0.0,1.0
45,CC(=O)SCC(=O)N=c1sc2cc(F)ccc2n1C,-0.0,1.0,0.0,1.0,0.5102651715278625,0.0,0.0,4.0,0.0,1.0,0.0
46,CC(=O)c1c(C)[nH]c(-c2ccccc2)nc1=S,1.0,0.0,0.0,1.0,0.5102651715278625,0.0,0.0,4.0,0.0,1.0,0.0
47,CC(=O)c1c(N2CCN(Cc3ccccc3)CC2)[nH]c(-c2ccccc2)nc1=S,-0.0,1.0,0.0,1.0,0.5102651715278625,0.0,0.0,6.0,0.0,1.0,0.0
48,CC(C(=O)N1c2ccc(F)cc2CCC1C)N1C(=O)c2ccccc2C1=O,1.0,0.0,0.0,0.0,0.5086159706115723,0.0,0.0,14.0,0.0,1.0,0.0
49,CC(C)(C)C(=O)/C=C/Nc1ccccc1O,-0.0,1.0,0.0,1.0,0.5102651715278625,0.0,0.0,20.0,0.0,1.0,0.0
50,CC(C)(C)C(=O)NC(=S)NNC(=O)C(c1ccccc1)c1ccccc1,1.0,0.0,0.0,1.0,0.5102651715278625,0.0,0.0,8.0,0.0,1.0,0.0
51,CC(C)(C)C(=O)Nc1cccc(OC(F)(F)C(F)Cl)c1,-0.0,1.0,0.0,1.0,0.5102651715278625,0.0,0.0,3.0,0.0,1.0,0.0
52,CC(C)(C)C1CCC(C(=O)NCC(c2cccs2)N2CCOCC2)CC1,-0.0,1.0,0.0,1.0,0.5102651715278625,0.0,0.0,8.0,0.0,1.0,0.0
