,SMILES,False positives,True positives,FP - DVRL,TP - DVRL,Score - DVRL,FP - score,TP - score,Score - score,FP - filter,TP - filter,Score - filter
0,Brc1cc(Br)c2nc(-c3cccs3)ccc2c1,1.0,0.0,0.0,0.0,0.4023883044719696,0.0,1.0,41.88878365579759,0.0,1.0,0.0
1,Brc1ccc(-c2cn3cccnc3n2)cc1,1.0,0.0,0.0,1.0,0.4318649172782898,0.0,0.0,28.940603436612093,0.0,1.0,0.0
2,Brc1ccc(-c2csc(-c3ccncc3)n2)cc1,1.0,0.0,0.0,0.0,0.4240294098854065,0.0,0.0,17.575429576511972,0.0,1.0,0.0
3,Brc1ccc(-c2nc(-c3ccccn3)no2)o1,1.0,0.0,0.0,1.0,0.4305482804775238,0.0,0.0,23.55567582194561,0.0,1.0,0.0
4,Brc1ccc(-c2nc(-c3cccnc3)no2)o1,-0.0,1.0,0.0,1.0,0.43106013536453247,0.0,0.0,34.298471113516435,0.0,1.0,0.0
5,Brc1ccc(-c2nc(-c3ccncc3)no2)o1,1.0,0.0,0.0,1.0,0.43106013536453247,0.0,0.0,30.65890948450819,0.0,1.0,0.0
6,Brc1ccc(-c2nnc(-c3ccccc3)o2)o1,1.0,0.0,0.0,1.0,0.4282492399215698,0.0,0.0,27.601136517386017,0.0,1.0,0.0
7,Brc1ccc(-c2nnc(-c3cccnc3)o2)cc1,-0.0,1.0,0.0,1.0,0.4292977750301361,0.0,0.0,28.91354349884996,0.0,1.0,0.0
8,Brc1ccc(-c2noc(-c3ccccc3)n2)o1,1.0,0.0,0.0,1.0,0.4294363558292389,0.0,1.0,36.7473954809904,0.0,1.0,0.0
9,Brc1ccc(-n2cnc(-c3ccccc3)c2)cc1,1.0,0.0,0.0,0.0,0.4261312186717987,0.0,0.0,17.670139358679474,0.0,1.0,0.0
10,Brc1ccc(CSc2nnc(-c3cccnc3)o2)cc1,1.0,0.0,0.0,0.0,0.4219536781311035,0.0,0.0,22.51386821810309,0.0,1.0,0.0
11,Brc1ccc(OCc2cn3ccccc3n2)cc1,-0.0,1.0,0.0,0.0,0.385625958442688,0.0,0.0,28.45352455689352,0.0,1.0,0.0
12,Brc1ccc(OCc2nc(-c3ccccn3)n[nH]2)cc1,1.0,0.0,0.0,0.0,0.3572770655155182,1.0,0.0,2.002435394398593,0.0,1.0,0.0
13,Brc1ccc(Oc2nnnn2-c2ccccc2)cc1,-0.0,1.0,0.0,0.0,0.36984312534332275,0.0,0.0,13.719388445406572,0.0,1.0,0.0
14,Brc1ccc2nc(-c3ccccc3)c(Cc3ccsc3)n2c1,1.0,0.0,0.0,0.0,0.35872313380241394,0.0,0.0,14.815315924773373,0.0,1.0,0.0
15,Brc1ccc2nc(N3CCCC3)sc2c1,1.0,0.0,0.0,0.0,0.38231784105300903,0.0,0.0,34.19023136246786,0.0,1.0,0.0
16,Brc1ccc2oc(-c3ccn[nH]3)cc2c1,1.0,0.0,0.0,1.0,0.4315381944179535,0.0,0.0,16.046543092950884,0.0,1.0,0.0
17,Brc1cccc(-c2nc3ccc(Br)cn3c2Cc2ccsc2)c1,1.0,0.0,0.0,0.0,0.35841789841651917,0.0,0.0,26.924638073332435,0.0,1.0,0.0
18,Brc1cccc(OCCSc2ncccn2)c1,1.0,0.0,0.0,0.0,0.4259521961212158,0.0,0.0,31.52482749289677,0.0,1.0,0.0
19,C#CCN1C(=O)S/C(=C/C=C/c2ccc(N(C)C)cc2)C1=O,1.0,0.0,0.0,0.0,0.38010910153388977,0.0,0.0,27.31700717088351,1.0,-0.0,1.0
20,C#CCNC(=O)C1=C[C@@H](c2cn(C(C)=O)c3ccccc23)C[C@@H](OCCCCO)O1,1.0,0.0,0.0,0.0,0.3850628733634949,0.0,0.0,24.50277364362061,0.0,1.0,0.0
21,C#Cc1ccc2c(c1)COc1c3ccccc3nn1-2,1.0,0.0,0.0,1.0,0.4268755316734314,0.0,0.0,28.65647409010959,0.0,1.0,0.0
22,C#Cc1cccc(-n2nnc(C(=O)OC)c2-c2ccccc2)c1,1.0,0.0,0.0,0.0,0.3800320625305176,0.0,0.0,15.50534433770802,0.0,1.0,0.0
23,C(#Cc1ccc2c(c1)COc1c3ccccc3nn1-2)c1ccccc1,1.0,0.0,0.0,0.0,0.4120802879333496,0.0,0.0,14.585306453795155,0.0,1.0,0.0
24,C(=C1c2ccccc2-c2ccccc21)c1ccccn1,1.0,0.0,0.0,0.0,0.37734130024909973,0.0,0.0,33.77080232715465,0.0,1.0,0.0
25,C(=C1c2ccccc2-c2ccccc21)c1ccncc1,1.0,0.0,0.0,0.0,0.37734130024909973,0.0,0.0,18.17074820727912,0.0,1.0,0.0
26,C/C(=N/OCc1ccc(Br)cc1)c1ccccn1,-0.0,1.0,0.0,0.0,0.38699808716773987,0.0,1.0,36.54444594777432,0.0,1.0,0.0
27,C/C(=N\OCc1ccc(C#N)cc1)c1cc2ccccc2o1,1.0,0.0,0.0,0.0,0.35397887229919434,0.0,1.0,37.22094439182791,0.0,1.0,0.0
28,C1=Nc2c(ncnc2N2CCOCC2)Oc2ccccc21,1.0,0.0,0.0,0.0,0.35244444012641907,0.0,0.0,12.650520903801915,0.0,1.0,0.0
29,C=C(C)c1cccc(C(C)(C)NC(=O)N2CCN(c3ncccn3)CC2)c1,1.0,0.0,0.0,0.0,0.35674217343330383,0.0,0.0,13.543498849952648,0.0,1.0,0.0
30,C=C1CCC[C@]2(C)C[C@H]3OC(=O)C(CNCCN(C)C)[C@H]3CC12,1.0,0.0,0.0,0.0,0.3827371895313263,0.0,0.0,14.152347449600864,0.0,1.0,0.0
31,C=CCC1CCCCC1=C(C#N)c1ccccc1,1.0,0.0,0.0,0.0,0.39727434515953064,0.0,0.0,26.11283994046814,0.0,1.0,0.0
32,C=CCN(c1ccc(C(=O)NC(C)C)cc1)S(C)(=O)=O,1.0,0.0,0.0,0.0,0.3628796637058258,0.0,0.0,27.92585577053173,0.0,1.0,0.0
33,C=CCN1C(=O)C(=O)N(Cc2nc3ccccc3s2)C1=O,1.0,0.0,1.0,0.0,0.34415823221206665,0.0,0.0,28.75118387227709,0.0,1.0,0.0
34,C=CCN1C(=O)C2(C(C(=O)OCC)=C(N)Oc3ccccc32)C2=C1CCCC2=O,1.0,0.0,0.0,0.0,0.36149272322654724,0.0,0.0,13.82762819645514,0.0,1.0,0.0
35,C=CCNC(=O)c1cc2c(=O)n3ccccc3nc2s1,1.0,0.0,1.0,0.0,0.3455585539340973,0.0,0.0,19.604924908672707,0.0,1.0,0.0
36,C=CCNc1nc(-c2ccc(Cl)cc2)cs1,1.0,0.0,0.0,1.0,0.43228793144226074,0.0,0.0,22.24326884048167,0.0,1.0,0.0
37,C=CCNc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,-0.0,1.0,0.0,0.0,0.42175137996673584,0.0,0.0,32.97253416317143,0.0,1.0,0.0
38,C=CCNc1ncnc2sc(SC)nc12,1.0,0.0,0.0,1.0,0.4297977089881897,0.0,0.0,31.30834799079961,0.0,1.0,0.0
39,C=CCSc1nnc2c(n1)-c1cccc3cccc-2c13,-0.0,1.0,0.0,0.0,0.42095646262168884,0.0,1.0,35.75970775267216,0.0,1.0,0.0
40,C=CCn1c(CC(=O)Nc2cccc(OC)c2)nnc1SCC(=O)NC1CCCCC1,1.0,0.0,0.0,0.0,0.40521368384361267,0.0,0.0,15.126505209038015,0.0,1.0,0.0
41,C=CCn1c(SCC(=O)c2c(N)n(C)c(=O)n(C)c2=O)nnc1-c1ccoc1C,1.0,0.0,0.0,0.0,0.3600490391254425,1.0,0.0,11.581653362197263,0.0,1.0,0.0
42,CC(=O)CSc1nc2ccccc2s1,1.0,0.0,0.0,0.0,0.41608837246894836,1.0,0.0,10.120416723041538,0.0,1.0,0.0
43,CC(=O)N(C1=NCCCS1)c1ccc(F)cc1,1.0,0.0,0.0,0.0,0.41737109422683716,0.0,0.0,17.007170883506966,0.0,1.0,0.0
44,CC(=O)N1/C(=C/c2ccc(N(C)C)cc2)C(=O)c2ccccc21,1.0,0.0,1.0,0.0,0.3481750786304474,1.0,0.0,11.662833175483698,1.0,-0.0,1.0
45,CC(=O)N1CCN(c2ccc(NCc3ccc(C(C)C)cc3)cc2)CC1,1.0,0.0,0.0,0.0,0.4070930480957031,0.0,0.0,12.772290623731566,1.0,-0.0,1.0
46,CC(=O)N1CCN(c2ccc(NCc3ccccc3)cc2)CC1,1.0,0.0,0.0,0.0,0.3509833514690399,0.0,0.0,15.816533621972672,1.0,-0.0,1.0
47,CC(=O)N=C1SC2CS(=O)(=O)CC2N1c1cccc(Cl)c1Cl,1.0,0.0,0.0,0.0,0.36876380443573,0.0,0.0,18.143688269516986,0.0,1.0,0.0
48,CC(=O)NC(Cc1ccc(F)cc1)C(=O)N1CCN(C(=O)NCc2ccccc2)CC1,1.0,0.0,0.0,0.0,0.38213321566581726,0.0,0.0,30.618319577864973,0.0,1.0,0.0
49,CC(=O)NCCc1cc2cc(C)c(C)cc2[nH]c1=O,1.0,0.0,1.0,0.0,0.34316113591194153,1.0,0.0,7.130293600324719,0.0,1.0,0.0
50,CC(=O)NCCn1c(C)cc2ccccc21,1.0,0.0,0.0,0.0,0.3629651665687561,0.0,0.0,30.15830063590853,0.0,1.0,0.0
51,CC(=O)NS(=O)(=O)c1ccc(Nc2ccc([N+](=O)[O-])c3nonc23)cc1,-0.0,1.0,1.0,0.0,0.34407857060432434,0.0,0.0,11.838722770937622,0.0,1.0,0.0
52,CC(=O)Nc1cc(C(F)(F)F)ccc1OCC1CCCO1,1.0,0.0,0.0,0.0,0.3776794373989105,0.0,0.0,13.340549316736569,0.0,1.0,0.0
53,CC(=O)Nc1cc(NC(C)=O)cc(C(=O)OCC(=O)N2CC(C)OC(C)C2)c1,1.0,0.0,0.0,0.0,0.35898634791374207,0.0,0.0,12.74523068596942,0.0,1.0,0.0
54,CC(=O)Nc1ccc(NC(=O)C2Cc3c(-c4cccc(F)c4)ccnc3O2)cc1,1.0,0.0,0.0,0.0,0.41548964381217957,0.0,0.0,13.39466919226086,0.0,1.0,0.0
55,CC(=O)Nc1ccc(S(=O)(=O)N(C)CC(=O)NNC(=O)c2cccs2)cc1,1.0,0.0,0.0,0.0,0.34915927052497864,0.0,0.0,20.213773508320934,0.0,1.0,0.0
56,CC(=O)Nc1ccc(S(=O)(=O)NCc2ccc3c(c2)cc(C)n3C)cc1,1.0,0.0,0.0,0.0,0.35718753933906555,0.0,0.0,31.876606683804624,0.0,1.0,0.0
57,CC(=O)Nc1ccc2c(c1)Cc1c-2cc(Br)c(N)c1Br,1.0,0.0,0.0,0.0,0.37587809562683105,0.0,0.0,14.38235692057908,0.0,1.0,0.0
58,CC(=O)Nc1ccc2c(c1Br)Cc1ccccc1-2,1.0,0.0,0.0,0.0,0.3595704734325409,0.0,0.0,23.36625625761061,0.0,1.0,0.0
59,CC(=O)Nc1cccc(OCC(=O)/C=C2\N(C)c3ccccc3C2(C)C)c1,1.0,0.0,0.0,0.0,0.4046814739704132,0.0,0.0,25.47693140305778,0.0,1.0,0.0
