,SMILES,False positives,True positives,FP - TracIn_test,TP - TracIn_test,Score - TracIn_test,FP - TracIn_test_pos,TP - TracIn_test_pos,Score - TracIn_test_pos,FP - TracIn_self,TP - TracIn_self,Score - TracIn_self,FP - score,TP - score,Score - score,FP - filter,TP - filter,Score - filter
0,Brc1ccc(C2=CC(c3ccco3)n3ncnc3N2)cc1,1.0,0.0,1.0,1.0,-12.325467109680176,1.0,1.0,-32.32275390625,0.0,0.0,-165.7371368408203,0.0,0.0,57.0,0.0,1.0,0.0
1,C(#Cc1ccccc1)CN1CCN(c2ccccn2)CC1,1.0,0.0,1.0,1.0,-12.325467109680176,1.0,1.0,-32.32275390625,0.0,0.0,-167.7421417236328,0.0,0.0,72.0,0.0,1.0,0.0
2,C(=N/NC1=Nc2cccc3cccc1c23)\c1ccccn1,-0.0,1.0,1.0,1.0,-12.325467109680176,1.0,1.0,-32.32275390625,0.0,0.0,-164.6630401611328,0.0,0.0,71.0,0.0,1.0,0.0
3,C(=N/Nc1ccc2ccccc2n1)\c1ccc2c(c1)OCCO2,-0.0,1.0,1.0,1.0,-12.325467109680176,1.0,1.0,-32.32275390625,0.0,0.0,-163.93739318847656,0.0,0.0,80.0,0.0,1.0,0.0
4,C/C(=C/C(=O)N1CCN(C)CC1)C(=O)O,-0.0,1.0,1.0,1.0,-12.325467109680176,1.0,1.0,-32.32275390625,1.0,0.0,-172.3004913330078,0.0,1.0,84.0,0.0,1.0,0.0
5,C/C(=N/NC(=O)CNC(=O)c1ccccn1)c1ccc([N+](=O)[O-])cc1,1.0,0.0,1.0,1.0,-12.325467109680176,1.0,1.0,-32.32275390625,0.0,0.0,-169.7346649169922,0.0,0.0,81.0,0.0,1.0,0.0
6,C/C(=N\NC(=O)c1c(C)nc2ccccn12)c1ccc(C(C)(C)C)cc1,1.0,0.0,1.0,1.0,-12.325467109680176,1.0,1.0,-32.32275390625,0.0,0.0,-167.15867614746094,0.0,0.0,55.0,0.0,1.0,0.0
7,C/C(=N\NC(=O)c1nnn(-c2nonc2N)c1C(C)C)c1ccncc1,1.0,0.0,1.0,1.0,-12.325467109680176,1.0,1.0,-32.32275390625,0.0,0.0,-167.3562774658203,1.0,0.0,51.0,0.0,1.0,0.0
8,C/C(=N\NC1=NCCN1)c1ccc(N)c([N+](=O)[O-])c1,1.0,0.0,1.0,1.0,-12.325467109680176,1.0,1.0,-32.32275390625,0.0,0.0,-168.4469451904297,0.0,0.0,72.0,0.0,1.0,0.0
9,C/C(=N\NS(=O)(=O)c1ccccc1)c1ccc2c(c1)OCCO2,1.0,0.0,1.0,1.0,-12.325467109680176,1.0,1.0,-32.32275390625,0.0,0.0,-167.435302734375,0.0,0.0,56.0,0.0,1.0,0.0
10,C/C(=N\Nc1nc(-c2ccccc2)cs1)c1cccs1,1.0,0.0,1.0,1.0,-12.325467109680176,1.0,1.0,-32.32275390625,0.0,0.0,-164.72337341308594,0.0,0.0,70.0,0.0,1.0,0.0
11,C/C(=N\Nc1nncc2ccccc12)c1ccc(Cl)c([N+](=O)[O-])c1,1.0,0.0,1.0,1.0,-12.325467109680176,1.0,1.0,-32.32275390625,0.0,0.0,-166.02772521972656,0.0,0.0,55.0,0.0,1.0,0.0
12,C/C(=N\O)C1CCCCC1,1.0,0.0,1.0,1.0,-12.325467109680176,1.0,1.0,-32.32275390625,1.0,0.0,-172.49183654785156,0.0,0.0,57.0,0.0,1.0,0.0
13,C/C(=N\OCC(=O)Nn1c(=O)[nH]c2ccccc2c1=O)c1cccs1,1.0,0.0,1.0,1.0,-12.325467109680176,1.0,1.0,-32.32275390625,0.0,0.0,-167.52706909179688,0.0,0.0,58.0,0.0,1.0,0.0
14,C/C(CC(=O)Nc1ccccc1C(F)(F)F)=N\NC(=O)c1cnccn1,1.0,0.0,1.0,1.0,-12.325467109680176,1.0,1.0,-32.32275390625,0.0,0.0,-170.02293395996094,0.0,1.0,84.0,0.0,1.0,0.0
15,C/C(Cc1ccccc1)=N\NC(=O)CNC(=O)Cc1ccc(Cl)cc1,1.0,0.0,1.0,1.0,-12.325467109680176,1.0,1.0,-32.32275390625,0.0,0.0,-168.5516815185547,1.0,0.0,53.0,0.0,1.0,0.0
16,C/C=C/c1ccc(OCC(=O)Nc2ccc(OC)c(OC)c2)c(OC)c1,1.0,0.0,1.0,1.0,-12.325467109680176,1.0,1.0,-32.32275390625,0.0,0.0,-166.7717742919922,0.0,0.0,69.0,0.0,1.0,0.0
17,C/[N+]([O-])=C\C1C(=O)CC(C)(C)CC1=O,1.0,0.0,1.0,1.0,-12.325467109680176,1.0,1.0,-32.32275390625,1.0,0.0,-172.55128479003906,0.0,0.0,55.0,0.0,1.0,0.0
18,C1=C(c2ccccc2)CCN(c2ncnc3nc[nH]c23)C1,1.0,0.0,1.0,1.0,-12.325467109680176,1.0,1.0,-32.32275390625,0.0,0.0,-166.68650817871094,0.0,0.0,75.0,0.0,1.0,0.0
19,C1CCC(Nc2nnnn2C2CCCCC2)CC1,1.0,0.0,1.0,1.0,-12.325467109680176,1.0,1.0,-32.32275390625,1.0,0.0,-170.48806762695312,0.0,0.0,59.0,0.0,1.0,0.0
20,C=C(C)C(=O)O[C@H]1C/C(C)=C\C(=O)/C=C(\C)[C@H](O)[C@@H]2OC(=O)C(=C)[C@@H]21,-0.0,1.0,1.0,1.0,-12.325467109680176,1.0,1.0,-32.32275390625,0.0,0.0,-169.58189392089844,0.0,0.0,74.0,0.0,1.0,0.0
