,SMILES,False positives,True positives,FP - knn,TP - knn,Score - knn,FP - score,TP - score,Score - score,FP - filter,TP - filter,Score - filter
0,C#CCN(C[C@H]1[C@H](OC(=O)NC2CCCC2)[C@H](OC(=O)NC2CCCC2)C[C@H]2C(=O)N(c3ccccc3)C(=O)[C@@H]12)S(=O)(=O)c1ccc(C)cc1,1.0,0.0,1.0,0.0,7.118510718037844e-05,0.0,0.0,38.04780876494023,0.0,1.0,0.0
1,C/C(=N/Nc1ccc(C(=O)O)cc1)c1ccc2c(c1)Nc1ccccc1S2,-0.0,1.0,0.0,0.0,0.00031482257543415256,1.0,0.0,2.98804780876494,0.0,1.0,0.0
2,C/C(=N\NC(=O)c1nnn(-c2nonc2N)c1-c1ccc(Cl)c(Cl)c1)c1ccncc1,1.0,0.0,1.0,0.0,0.00010491048731025086,0.0,0.0,9.7609561752988,0.0,1.0,0.0
3,C/C(=N\NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1)c1cc2ccccc2o1,-0.0,1.0,0.0,0.0,0.0003358661421167775,0.0,0.0,7.768924302788842,0.0,1.0,0.0
4,C/C(=N\Nc1ccc(C(=O)O)cc1)c1ccc2c(c1)Nc1ccccc1S2,-0.0,1.0,0.0,0.0,0.00031482257543415256,0.0,0.0,42.43027888446214,0.0,1.0,0.0
5,C/C(=N\Nc1ccccn1)c1ccc(S(=O)(=O)NCc2ccco2)cc1,-0.0,1.0,0.0,0.0,0.00022107754661966723,0.0,0.0,7.370517928286857,0.0,1.0,0.0
6,C/C(=N\Nc1nc(N2CCOCC2)nc(N2CCOCC2)n1)c1ccc([N+](=O)[O-])cc1,-0.0,1.0,0.0,0.0,0.0008744704079644819,0.0,0.0,15.537848605577684,0.0,1.0,0.0
7,C/C(=N\Nc1ncc(Cl)cc1Cl)c1ccc(OC(F)F)cc1,-0.0,1.0,0.0,0.0,0.0001788452473822935,1.0,0.0,3.784860557768921,0.0,1.0,0.0
8,C/C(=N\OCC(=O)Nc1c(F)c(F)c(F)c(F)c1F)c1ccc(Br)cc1,1.0,0.0,1.0,0.0,7.940730509938359e-05,0.0,0.0,28.087649402390426,0.0,1.0,0.0
9,C/C=C/C=C/C(=O)OC(C)C(=O)Nc1cc([N+](=O)[O-])ccc1OC,-0.0,1.0,0.0,0.0,0.0006564230690387511,0.0,0.0,45.81673306772908,0.0,1.0,0.0
10,C/C=C/C=N/NC(=O)CN(c1ccc(Br)cc1)S(=O)(=O)c1ccccc1,-0.0,1.0,0.0,0.0,0.00020602090404677842,0.0,0.0,16.93227091633466,0.0,1.0,0.0
11,C=C(C)CSc1ncc(-c2cccc(C(F)(F)F)c2)cn1,-0.0,1.0,0.0,0.0,0.0001534219664241427,0.0,0.0,15.93625498007968,0.0,1.0,0.0
12,C=C1CC(COc2ccc3c(C)c(Cl)c(=O)oc3c2)(c2ccccc2)OC1=O,-0.0,1.0,0.0,0.0,0.0014951979114136908,0.0,0.0,5.577689243027883,0.0,1.0,0.0
13,C=CCC[C@@H](Cc1ccc(F)cc1)C(=O)OC[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC=C)CC(=O)NCCO,-0.0,1.0,0.0,0.0,0.0011764941912110996,0.0,0.0,13.745019920318722,0.0,1.0,0.0
14,C=CCN1C(=O)/C(=C/c2ccc(OC(C)=O)c(OCC)c2[N+](=O)[O-])SC1=S,-0.0,1.0,0.0,0.0,0.0003792968494927114,0.0,0.0,49.60159362549801,1.0,-0.0,1.0
15,C=CCNC(=O)/C(=C\c1ccc(OC)cc1)NC(=O)c1ccc([N+](=O)[O-])cc1,-0.0,1.0,0.0,1.0,0.003187814456846399,0.0,0.0,51.19521912350598,0.0,1.0,0.0
16,C=CCOC(=O)COc1ccc2c(C)c(CC)c(=O)oc2c1,-0.0,1.0,0.0,0.0,0.0009030302890546454,0.0,0.0,39.4422310756972,0.0,1.0,0.0
17,C=CCOc1c(Br)cc(/C=N/Nc2ccc(C(=O)O)cc2)cc1OCC,-0.0,1.0,0.0,0.0,0.0004463566253641805,0.0,0.0,8.76494023904382,0.0,1.0,0.0
18,C=CCOc1c(OC)cc(/C=N/Nc2cccc(C(=O)O)c2)c(Br)c1Br,-0.0,1.0,0.0,0.0,0.00019438875856979908,0.0,0.0,39.8406374501992,0.0,1.0,0.0
19,C=CCn1c(=S)[nH]c2cc(C(=O)N3CCN(c4ccccc4OC)CC3)ccc2c1=O,1.0,0.0,0.0,0.0,0.0006171610053066201,0.0,0.0,8.167330677290838,0.0,1.0,0.0
20,C=CCn1c(SCc2ccc(Br)cc2F)nc2cc(C(=O)O)ccc2c1=O,-0.0,1.0,0.0,1.0,0.0018900367440707695,0.0,0.0,23.30677290836654,0.0,1.0,0.0
21,C=CCn1cc(C(=O)NCc2ccco2)c(=O)c2cc(S(=O)(=O)N3CCCCCC3)ccc21,-0.0,1.0,0.0,0.0,0.0007868055231168424,0.0,0.0,22.11155378486056,0.0,1.0,0.0
22,CC(=O)N(C1=C(Cl)C(=O)c2ccccc2C1=O)C1CCCCC1,-0.0,1.0,1.0,0.0,0.00012267859228183562,0.0,0.0,60.5577689243028,1.0,-0.0,1.0
23,CC(=O)N(C1CC(C)C(C#N)(C#N)C1(C#N)C#N)N(C)C,-0.0,1.0,1.0,0.0,7.082919499693937e-05,0.0,0.0,8.366533864541838,1.0,-0.0,1.0
24,CC(=O)N1CCN(c2ccccc2NC(=O)c2ccc(-c3cccc([N+](=O)[O-])c3)o2)CC1,-0.0,1.0,0.0,0.0,0.0016066200428528222,0.0,0.0,32.66932270916335,0.0,1.0,0.0
25,CC(=O)N1N=C(c2ccc(Br)cc2)CC1c1cccc([N+](=O)[O-])c1,-0.0,1.0,0.0,0.0,0.0010450914614380908,0.0,0.0,24.701195219123505,0.0,1.0,0.0
26,CC(=O)N1N=C(c2cccc([N+](=O)[O-])c2)OC1c1cccc(Br)c1,-0.0,1.0,0.0,0.0,0.0007001391812550402,0.0,0.0,7.768924302788842,0.0,1.0,0.0
27,CC(=O)NC(=S)Nc1sc2c(c1C#N)CCCCC2,-0.0,1.0,1.0,0.0,0.00010356620717148233,0.0,0.0,14.7410358565737,0.0,1.0,0.0
28,CC(=O)NNc1nc(-c2ccccc2)cs1,-0.0,1.0,1.0,0.0,0.00010033966035473779,0.0,0.0,39.043824701195206,0.0,1.0,0.0
29,CC(=O)Nc1ccc(NC(=O)c2ccccc2S(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1,-0.0,1.0,0.0,0.0,0.0008837048835000069,0.0,0.0,18.525896414342625,0.0,1.0,0.0
30,CC(=O)OCCCNc1cc(Sc2nc3ccccc3s2)c2nonc2c1[N+](=O)[O-],-0.0,1.0,0.0,0.0,0.00035707899295819444,0.0,1.0,64.14342629482071,0.0,1.0,0.0
31,CC(=O)OCCNc1cc(Sc2nc3ccccc3[nH]2)c2nonc2c1[N+](=O)[O-],-0.0,1.0,0.0,0.0,0.0003312182392853561,0.0,0.0,51.19521912350598,0.0,1.0,0.0
32,CC(=O)c1cc(C#N)c(SCCC(C)C)nc1C,-0.0,1.0,1.0,0.0,9.172894286814764e-05,0.0,0.0,12.549800796812743,0.0,1.0,0.0
33,CC(=O)c1ccc(N(C(=O)c2ccco2)C(C(=O)NC2CCCC2)c2ccc(N3CCOCC3)cc2)cc1,-0.0,1.0,0.0,0.0,0.0006688701962570356,0.0,0.0,10.159362549800798,0.0,1.0,0.0
34,CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc(-c4cnc(C5CC5)o4)cc3)CC2)cc1,-0.0,1.0,0.0,0.0,0.00013655232169635428,0.0,0.0,14.14342629482072,0.0,1.0,0.0
35,CC(=O)c1cccc(-c2ccnc3c2CC(C(=O)Nc2ccc(C(C)C)cc2)O3)c1,-0.0,1.0,0.0,0.0,0.0005662448569961667,0.0,0.0,9.36254980079682,0.0,1.0,0.0
36,CC(=O)c1cccc(-c2ccnc3c2CC(C(=O)Nc2ccc(F)c(Cl)c2)O3)c1,-0.0,1.0,0.0,0.0,0.0005515692572600421,0.0,0.0,20.91633466135458,0.0,1.0,0.0
37,CC(=O)c1cccc(-c2ccnc3c2CC(C(=O)Nc2cccc(OC(F)(F)F)c2)O3)c1,-0.0,1.0,0.0,0.0,0.00020801238133572042,0.0,0.0,7.370517928286857,0.0,1.0,0.0
38,CC(=O)c1cccc(OC(=O)Oc2cccc(C(C)=O)c2)c1,-0.0,1.0,1.0,0.0,0.00010075813187009628,1.0,0.0,0.1992031872509988,0.0,1.0,0.0
39,CC(=O)c1cccc2c1OC(C)C(=O)N2Cc1ccc(Cl)cc1,-0.0,1.0,0.0,0.0,0.00039961982997062867,0.0,0.0,14.7410358565737,0.0,1.0,0.0
40,CC(C(=O)NCCC1=CCCCC1)c1ccc([N+](=O)[O-])cc1,-0.0,1.0,0.0,0.0,0.000984816792456198,0.0,0.0,39.043824701195206,0.0,1.0,0.0
41,CC(C)(C)C(=O)Nc1nc(C2CCCN2S(=O)(=O)c2ccc(Cl)cc2)cs1,-0.0,1.0,0.0,1.0,0.0027826425662935057,0.0,0.0,10.159362549800798,0.0,1.0,0.0
42,CC(C)(C)C(=O)OCc1ccc(C2=CC(=O)CC(C)(C)C2=O)cc1,-0.0,1.0,0.0,0.0,0.00020256790896995214,0.0,1.0,64.54183266932272,0.0,1.0,0.0
43,CC(C)(C)N(Cc1ccccc1)C(=O)COC(=O)c1ccc([N+](=O)[O-])o1,-0.0,1.0,0.0,0.0,0.0006776491511010307,1.0,0.0,0.7968127490039812,0.0,1.0,0.0
44,CC(C)(C)N(Cc1ccccc1)C(=O)COC(=O)c1cccc([N+](=O)[O-])c1,-0.0,1.0,0.0,1.0,0.002127390429288227,0.0,0.0,54.58167330677291,0.0,1.0,0.0
45,CC(C)(C)NC(=O)/C(=C\C=C\c1ccccc1)NC(=O)c1ccc([N+](=O)[O-])cc1,-0.0,1.0,0.0,1.0,0.004551643048892015,0.0,0.0,55.1792828685259,0.0,1.0,0.0
46,CC(C)(C)NC(=O)CC1C[C@H](C(=O)N2CCOCC2)[C@@]2(CCC3CCCC3)c3[nH]c4ccccc4c3CCN2C1=O,-0.0,1.0,0.0,0.0,0.0015370207600984814,0.0,0.0,61.15537848605578,0.0,1.0,0.0
47,CC(C)(C)NC(=O)NC(=O)COC(=O)C1CCN(S(=O)(=O)c2cccs2)CC1,-0.0,1.0,0.0,0.0,0.0003841198612832105,0.0,0.0,5.179282868525899,0.0,1.0,0.0
48,CC(C)(C)NC(=O)NC(=O)COC(=O)Cc1ccc(Cl)cc1Cl,-0.0,1.0,0.0,0.0,0.0001851714725921963,0.0,0.0,38.84462151394422,0.0,1.0,0.0
49,CC(C)(C)OC(=O)N1CCC(c2cc(=O)n3[nH]cc(C(=O)Nc4ccc(F)c(Cl)c4)c3n2)CC1,-0.0,1.0,0.0,0.0,0.0010327118424275697,0.0,0.0,53.38645418326692,0.0,1.0,0.0
50,CC(C)(C)OC(=O)NCCCC[C@H](NC(=O)c1[nH]cnc1C(=O)Nc1ccccc1)C(=O)OC(C)(C)C,-0.0,1.0,0.0,1.0,0.009194414916138238,0.0,0.0,37.05179282868525,0.0,1.0,0.0
51,CC(C)(C)OC(=O)NCCc1nnc(S(=O)(=O)Cc2ccc(Cl)cc2Cl)o1,-0.0,1.0,0.0,1.0,0.0022075884299189094,0.0,0.0,27.091633466135463,0.0,1.0,0.0
52,CC(C)(C)OC(=O)NCCc1onc(-c2cccc([N+](=O)[O-])c2)c1C(=O)O,-0.0,1.0,0.0,0.0,0.0005351089153324696,0.0,1.0,61.95219123505975,0.0,1.0,0.0
53,CC(C)(C)OC(=O)NCc1ccc(CNC(=O)c2[nH]cnc2C(=O)NCC(=O)OCc2ccccc2)cc1,-0.0,1.0,0.0,1.0,0.005351819026893083,0.0,0.0,31.07569721115537,0.0,1.0,0.0
54,CC(C)(C)SCCNC(=O)/C=C/c1cccc([N+](=O)[O-])c1,-0.0,1.0,0.0,0.0,0.0006056727392260115,0.0,0.0,44.22310756972112,0.0,1.0,0.0
55,CC(C)(C)SCCNC(=O)c1ccc(Cl)c([N+](=O)[O-])c1,-0.0,1.0,0.0,0.0,0.00036246292964476945,0.0,0.0,6.175298804780879,0.0,1.0,0.0
56,CC(C)(C)c1ccc(/C=N/NC(=S)NC2CCCCC2)cc1,-0.0,1.0,1.0,0.0,0.00010564915167621918,0.0,0.0,5.378486055776898,0.0,1.0,0.0
57,CC(C)(C)c1ccc(/C=N/Nc2ccc(C(=O)O)cc2)cc1,-0.0,1.0,0.0,1.0,0.0017732146285684078,0.0,0.0,27.689243027888445,0.0,1.0,0.0
58,CC(C)(C)c1ccc(C(=O)N2CCC2(C)C(=O)NS(=O)(=O)c2ccc(C#N)cc2)cc1,-0.0,1.0,0.0,0.0,0.00034973026618665765,0.0,0.0,6.573705179282863,0.0,1.0,0.0
59,CC(C)(C)c1ccc(C(=O)N2CCC2(C)C(=O)Nc2cccc(C#N)c2)cc1,-0.0,1.0,0.0,0.0,0.00031116650513855114,0.0,0.0,29.4820717131474,0.0,1.0,0.0
60,CC(C)(C)c1ccc(C(=O)NCC(=O)OCc2ccc([N+](=O)[O-])cc2)cc1,-0.0,1.0,0.0,1.0,0.0022130199163572376,0.0,0.0,42.43027888446214,0.0,1.0,0.0
61,CC(C)(C)c1ccc(C(=O)NCCC(=O)Nc2cc(Cl)ccc2N2CCOCC2)cc1,-0.0,1.0,0.0,0.0,0.0009670725597574671,0.0,0.0,33.86454183266932,0.0,1.0,0.0
62,CC(C)(C)c1ccc(C(=O)OCCNC(=O)c2c(Cl)nc3ccccn23)cc1,-0.0,1.0,0.0,0.0,0.0005099863172128409,0.0,0.0,31.673306772908376,0.0,1.0,0.0
63,CC(C)(C)c1ccc(COC(=O)CN2C(=O)NC3(CCCC3)C2=O)cc1,-0.0,1.0,0.0,0.0,0.0007259825358079691,0.0,0.0,35.05976095617528,0.0,1.0,0.0
64,CC(C)(C)c1ccc(CSc2ccc(S(=O)(=O)N3CCOCC3)cn2)cc1,-0.0,1.0,0.0,1.0,0.0031290488988437717,0.0,1.0,62.94820717131473,0.0,1.0,0.0
65,CC(C)(C)c1ccc(OC(=O)Nc2ccc(O)c(C(=O)O)c2)cc1,-0.0,1.0,0.0,1.0,0.0033395427952308465,1.0,0.0,0.5976095617529823,0.0,1.0,0.0
66,CC(C)(C)c1ccc(OCCC(=O)OCC(=O)N2c3ccccc3NC(=O)C2(C)C)cc1,-0.0,1.0,0.0,0.0,0.0010915500664994775,0.0,0.0,12.749003984063744,0.0,1.0,0.0
