,SMILES,False positives,True positives,FP - mvsa,TP - mvsa,Score - mvsa,FP - Catboost_self,TP - Catboost_self,Score - Catboost_self,FP - Catboost_test,TP - Catboost_test,Score - Catboost_test,FP - score,TP - score,Score - score,FP - filter,TP - filter,Score - filter
0,Brc1cc(-c2ccccc2)nc(-c2ccccc2)n1,1.0,0.0,0.0,0.0,95.72428309507472,0.0,0.0,-0.11748359276944993,0.0,0.0,0.017071631500794045,1.0,0.0,51.0,0.0,1.0,0.0
1,Brc1cc2c(cc1C1Nc3ccccc3C3C=CCC31)OCO2,-0.0,1.0,0.0,0.0,82.90541182209786,1.0,0.0,-0.11968829907166208,0.0,0.0,0.017303456668331607,0.0,0.0,64.0,1.0,-0.0,1.0
2,Brc1ccc(-c2cn3c(n2)CCc2ccc4cccnc4c2-3)cc1,-0.0,1.0,0.0,0.0,84.98942346213398,0.0,1.0,-0.023125731886187644,1.0,0.0,0.0036373059496245226,0.0,0.0,76.0,0.0,1.0,0.0
3,Brc1ccc(C2C3=C(Nc4ncnn42)c2ccccc2OC3c2ccncc2)cc1,1.0,0.0,0.0,0.0,80.80088296483918,0.0,0.0,-0.08813184342582212,0.0,0.0,0.013660531029247044,0.0,0.0,88.0,0.0,1.0,0.0
4,Brc1ccc(Nc2ncnc3[nH]ncc23)cc1,1.0,0.0,0.0,0.0,97.46343729830967,0.0,0.0,-0.1155839218079283,0.0,0.0,0.019275116923068172,1.0,0.0,52.0,0.0,1.0,0.0
5,Brc1ccc2[nH]c3c(N4CCc5ccccc5C4)ncnc3c2c1,-0.0,1.0,0.0,0.0,93.47309197256445,0.0,0.0,-0.0837309492263174,0.0,0.0,0.014709756171813873,0.0,0.0,86.0,0.0,1.0,0.0
6,Brc1ccccc1C1Nc2cccc3cccc(c23)N1,1.0,0.0,0.0,0.0,92.89674639516385,0.0,0.0,-0.11693115606901698,0.0,0.0,0.01716953674060569,0.0,0.0,57.0,1.0,-0.0,1.0
7,C#CCN1C(=O)S/C(=C\c2ccc(-c3ccc(Cl)c(C(=O)O)c3)o2)C1=O,1.0,0.0,0.0,0.0,95.49379122963492,0.0,0.0,-0.07295985952860196,0.0,0.0,0.010635232008839554,0.0,0.0,68.0,1.0,-0.0,1.0
8,C#CCn1c(=NC(=O)c2cc(Cl)sc2Cl)sc2cc(S(N)(=O)=O)ccc21,1.0,0.0,0.0,0.0,98.20385535680505,0.0,0.0,-0.1137400398759455,0.0,0.0,0.01614695605052167,1.0,0.0,50.0,0.0,1.0,0.0
9,C/C(=N/NC(=O)c1cc(-c2ccccc2)nc2c(Cl)cccc12)c1cccnc1,1.0,0.0,0.0,0.0,91.81886758373314,0.0,0.0,-0.10858088781960207,0.0,0.0,0.018880136700149798,0.0,0.0,90.0,0.0,1.0,0.0
10,C/C(=N/NC(=O)c1cc2ccccc2cc1O)C1C(=O)c2ccccc2C1=O,1.0,0.0,0.0,1.0,52.30788286634169,0.0,0.0,-0.055626861924288874,0.0,0.0,0.015390563132134133,0.0,0.0,83.0,1.0,-0.0,1.0
11,C/C(=N/NC(=O)c1cccs1)c1c(C)[nH]n(-c2nc3ccccc3s2)c1=O,1.0,0.0,0.0,0.0,87.2604607946385,0.0,0.0,-0.08774780943341128,0.0,0.0,0.01618647916945134,0.0,0.0,55.0,0.0,1.0,0.0
12,C/C(=N/NS(=O)(=O)c1ccc(Cl)cc1)c1cccc(NC(=O)c2ccc(Cl)cc2Cl)c1,-0.0,1.0,0.0,0.0,88.73970531226497,0.0,0.0,-0.10951884979424524,0.0,0.0,0.01964967321243503,0.0,0.0,64.0,0.0,1.0,0.0
13,C/C(=N/Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1)c1ccc(O)cc1,1.0,0.0,0.0,0.0,84.67330105249164,0.0,0.0,-0.0895304191420124,0.0,0.0,0.02103439693405342,0.0,1.0,99.0,1.0,-0.0,1.0
14,C/C(=N\N=C(/N)SC1CC(=O)N(c2ccc(Br)cc2)C1=O)c1cccs1,-0.0,1.0,0.0,0.0,95.2699240475954,0.0,0.0,-0.10384336007909634,0.0,0.0,0.01847065157027154,0.0,1.0,98.0,0.0,1.0,0.0
15,C/C(=N\N=C(/N)SC1CC(=O)N(c2ccc(Cl)c(Cl)c2)C1=O)c1cccs1,1.0,0.0,0.0,0.0,95.62778353252556,0.0,0.0,-0.10797210436233412,0.0,0.0,0.018198638591529644,0.0,1.0,98.0,0.0,1.0,0.0
16,C/C(=N\NC(=O)COc1ccc(C)cc1C(C)C)c1cc2ccccc2o1,-0.0,1.0,0.0,0.0,97.56110207916342,0.0,0.0,-0.11431448790069973,0.0,0.0,0.01900322414372641,0.0,0.0,57.0,0.0,1.0,0.0
17,C/C(=N\NC(=O)COc1ccccc1-c1ccccc1)c1ccc(O)cc1O,1.0,0.0,0.0,0.0,93.68277079874413,0.0,0.0,-0.06225400853726025,0.0,0.0,0.013843514751963389,0.0,0.0,86.0,1.0,-0.0,1.0
18,C/C(=N\NC(=O)COc1ccccc1-c1ccccc1)c1ccccn1,1.0,0.0,0.0,0.0,96.42419402966101,0.0,0.0,-0.09290871619827348,0.0,0.0,0.021056380187203634,0.0,0.0,83.0,0.0,1.0,0.0
19,C/C(=N\NC(=O)CSc1nc(C)[nH]c1[N+](=O)[O-])c1ccc(F)cc1,1.0,0.0,1.0,0.0,99.3416869525621,0.0,0.0,-0.10617308595060106,0.0,0.0,0.01886525176615721,0.0,0.0,56.0,0.0,1.0,0.0
20,C/C(=N\NC(=O)c1cc(Br)ccc1O)c1cccc(NC(=O)c2ccccc2F)c1,1.0,0.0,0.0,0.0,75.20077474680097,0.0,0.0,-0.06692317470454345,0.0,0.0,0.017605747146078,0.0,0.0,63.0,0.0,1.0,0.0
21,C/C(=N\NC(=O)c1cc(Br)ccc1O)c1ccccn1,1.0,0.0,0.0,0.0,83.03572488484835,0.0,1.0,-0.011348498291016725,1.0,0.0,0.0035120060568968395,0.0,1.0,97.0,0.0,1.0,0.0
22,C/C(=N\NC(=O)c1cc2ccccc2cc1O)c1cc2ccccc2o1,1.0,0.0,0.0,0.0,77.71059941005025,0.0,0.0,-0.06933758372907514,0.0,0.0,0.018322829574928957,0.0,0.0,78.0,1.0,-0.0,1.0
23,C/C(=N\NC(=O)c1cc2ccccc2cc1O)c1ccc2c(c1)OCO2,-0.0,1.0,0.0,0.0,82.4375950317372,0.0,0.0,-0.07694886108293413,0.0,0.0,0.02111718352823447,0.0,0.0,81.0,1.0,-0.0,1.0
24,C/C(=N\NC(=O)c1cc2ccccc2cc1O)c1cccs1,1.0,0.0,0.0,0.0,78.85246017431564,0.0,0.0,-0.0735496670651381,0.0,0.0,0.019921633496587664,0.0,0.0,71.0,1.0,-0.0,1.0
25,C/C(=N\NC(=O)c1ccc(C)cc1)c1c(C)[nH]n(-c2ccccc2)c1=O,1.0,0.0,0.0,0.0,95.01668561298432,0.0,0.0,-0.09938385806795812,0.0,0.0,0.02003772389838391,0.0,0.0,56.0,0.0,1.0,0.0
26,C/C(=N\NC(=O)c1ccc(Cl)c(Cl)c1)c1ccc(Br)s1,1.0,0.0,0.0,0.0,92.66104464700437,0.0,0.0,-0.11528201549423367,0.0,0.0,0.02308651767346203,0.0,0.0,88.0,0.0,1.0,0.0
27,C/C(=N\NC(=O)c1ccc(Cl)c(Cl)c1)c1ccccn1,1.0,0.0,0.0,0.0,95.0387419248776,0.0,0.0,-0.0720390962848819,0.0,0.0,0.018118343622297958,0.0,0.0,92.0,0.0,1.0,0.0
28,C/C(=N\NC(=O)c1ccc(Cl)cc1)c1ccccn1,1.0,0.0,1.0,0.0,98.66077942577428,0.0,0.0,-0.060024302736987965,0.0,0.0,0.015355276941697563,0.0,0.0,87.0,0.0,1.0,0.0
29,C/C(=N\NC(=O)c1cccc2ccccc12)c1ccccn1,1.0,0.0,0.0,0.0,94.84601762546504,0.0,0.0,-0.08045655430773353,0.0,0.0,0.018745778759695884,0.0,0.0,79.0,0.0,1.0,0.0
30,C/C(=N\NC(=O)c1ccccc1N)c1ccc(NC(=O)Cc2ccccc2)cc1,1.0,0.0,1.0,0.0,98.9210950431506,0.0,0.0,-0.11709368448456062,0.0,0.0,0.022934653673910756,0.0,0.0,67.0,0.0,1.0,0.0
31,C/C(=N\NC(=O)c1ccccc1O)C1C(=O)c2ccccc2C1=O,1.0,0.0,0.0,0.0,70.32528355957974,0.0,0.0,-0.08960912649615084,0.0,1.0,0.02436009302462342,1.0,0.0,52.0,1.0,-0.0,1.0
32,C/C(=N\NC(=O)c1nnn(-c2nonc2N)c1CN(C)c1ccccc1)c1ccccc1O,1.0,0.0,0.0,0.0,77.800025005058,0.0,0.0,-0.046321408949298724,0.0,0.0,0.014856488190368024,1.0,0.0,50.0,1.0,-0.0,1.0
33,C/C(=N\NC(=S)NCC(C)(C)C)c1cc(F)cc(F)c1O,-0.0,1.0,0.0,0.0,83.02469695209697,0.0,0.0,-0.06795436827364984,0.0,0.0,0.016177331667865953,0.0,0.0,90.0,1.0,-0.0,1.0
34,C/C(=N\NC(=S)NCCc1ccccc1)c1ccc(Cl)cc1Cl,1.0,0.0,0.0,0.0,89.6017907758352,0.0,0.0,-0.10131911432511177,0.0,0.0,0.018488403327520997,0.0,0.0,91.0,0.0,1.0,0.0
35,C/C(=N\NC(=S)NCc1ccccc1)c1cccc(Br)c1,1.0,0.0,0.0,0.0,94.49454422838421,0.0,0.0,-0.09929570769570517,0.0,0.0,0.02048885042082468,0.0,0.0,56.0,0.0,1.0,0.0
36,C/C(=N\NC(=S)Nc1cccc(C)c1)c1cc2ccccc2o1,1.0,0.0,0.0,0.0,94.2198982866192,0.0,0.0,-0.10893252824558769,0.0,0.0,0.018984603183544918,0.0,0.0,67.0,0.0,1.0,0.0
37,C/C(=N\Nc1cc(C)nc(-c2ccccc2O)n1)c1ccccc1O,-0.0,1.0,0.0,0.0,75.61014134514865,0.0,0.0,-0.07557828630670033,0.0,0.0,0.01955601794376759,0.0,0.0,74.0,1.0,-0.0,1.0
38,C/C(=N\Nc1cc(N2CCCCC2)nc(C)n1)c1ccc(Br)cc1,1.0,0.0,0.0,0.0,95.75216475149648,0.0,0.0,-0.0938089880292987,0.0,0.0,0.016043070375529267,0.0,0.0,82.0,0.0,1.0,0.0
