,SMILES,False positives,True positives,FP - mvsa,TP - mvsa,Score - mvsa,FP - Catboost_self,TP - Catboost_self,Score - Catboost_self,FP - Catboost_test,TP - Catboost_test,Score - Catboost_test,FP - score,TP - score,Score - score,FP - filter,TP - filter,Score - filter
0,Brc1ccc(C2=CC(c3ccco3)n3ncnc3N2)cc1,1.0,0.0,0.0,0.0,97.70194235557031,0.0,0.0,-0.21687903602672223,0.0,0.0,-0.08521978951457805,0.0,0.0,57.0,0.0,1.0,0.0
1,C(#Cc1ccccc1)CN1CCN(c2ccccn2)CC1,1.0,0.0,0.0,0.0,95.18933710135124,0.0,0.0,-0.21571524611744433,0.0,0.0,-0.08149466768451141,0.0,0.0,72.0,0.0,1.0,0.0
2,C(=N/NC1=Nc2cccc3cccc1c23)\c1ccccn1,-0.0,1.0,0.0,0.0,98.22387439433011,0.0,0.0,-0.21662506761060663,0.0,0.0,-0.08634599924334155,0.0,0.0,71.0,0.0,1.0,0.0
3,C(=N/Nc1ccc2ccccc2n1)\c1ccc2c(c1)OCCO2,-0.0,1.0,0.0,0.0,89.38918871981389,0.0,0.0,-0.18333251678398257,0.0,0.0,-0.07129986623832466,0.0,0.0,80.0,0.0,1.0,0.0
4,C/C(=C/C(=O)N1CCN(C)CC1)C(=O)O,-0.0,1.0,0.0,0.0,98.98004772920366,0.0,0.0,-0.2240401460462323,0.0,0.0,-0.08546557146587445,0.0,1.0,84.0,0.0,1.0,0.0
5,C/C(=N/NC(=O)CNC(=O)c1ccccn1)c1ccc([N+](=O)[O-])cc1,1.0,0.0,0.0,0.0,99.35231718031966,0.0,0.0,-0.2230220799480469,0.0,0.0,-0.08401045830041842,0.0,0.0,81.0,0.0,1.0,0.0
6,C/C(=N\NC(=O)c1c(C)nc2ccccn12)c1ccc(C(C)(C)C)cc1,1.0,0.0,0.0,0.0,94.96286974442663,0.0,0.0,-0.216631849531873,0.0,0.0,-0.08780685651471601,0.0,0.0,55.0,0.0,1.0,0.0
7,C/C(=N\NC(=O)c1nnn(-c2nonc2N)c1C(C)C)c1ccncc1,1.0,0.0,0.0,0.0,98.29611377175219,0.0,0.0,-0.22063775275832076,0.0,0.0,-0.08326496587380787,1.0,0.0,51.0,0.0,1.0,0.0
8,C/C(=N\NC1=NCCN1)c1ccc(N)c([N+](=O)[O-])c1,1.0,0.0,0.0,0.0,99.26191625340915,0.0,0.0,-0.22137281836460335,0.0,0.0,-0.08743106244987539,0.0,0.0,72.0,0.0,1.0,0.0
9,C/C(=N\NS(=O)(=O)c1ccccc1)c1ccc2c(c1)OCCO2,1.0,0.0,0.0,1.0,81.24377332438284,0.0,0.0,-0.1599833665219502,0.0,0.0,-0.0639805796882167,0.0,0.0,56.0,0.0,1.0,0.0
10,C/C(=N\Nc1nc(-c2ccccc2)cs1)c1cccs1,1.0,0.0,0.0,0.0,98.57872739295925,0.0,0.0,-0.22130388661516792,1.0,0.0,-0.08866869857030148,0.0,0.0,70.0,0.0,1.0,0.0
11,C/C(=N\Nc1nncc2ccccc12)c1ccc(Cl)c([N+](=O)[O-])c1,1.0,0.0,0.0,0.0,97.38547982743478,0.0,0.0,-0.21365631262099885,1.0,0.0,-0.08853315198511046,0.0,0.0,55.0,0.0,1.0,0.0
12,C/C(=N\O)C1CCCCC1,1.0,0.0,0.0,0.0,99.23335994383456,0.0,0.0,-0.22413761580583547,1.0,0.0,-0.08839019955233905,0.0,0.0,57.0,0.0,1.0,0.0
13,C/C(=N\OCC(=O)Nn1c(=O)[nH]c2ccccc2c1=O)c1cccs1,1.0,0.0,0.0,0.0,97.97324976859905,0.0,0.0,-0.22031239826872143,0.0,0.0,-0.08532744830982515,0.0,0.0,58.0,0.0,1.0,0.0
14,C/C(CC(=O)Nc1ccccc1C(F)(F)F)=N\NC(=O)c1cnccn1,1.0,0.0,0.0,0.0,97.65372843709494,0.0,0.0,-0.22413236173581944,1.0,0.0,-0.08829614904061554,0.0,1.0,84.0,0.0,1.0,0.0
