,SMILES,False positives,True positives,FP - mvsa,TP - mvsa,Score - mvsa,FP - Catboost_self,TP - Catboost_self,Score - Catboost_self,FP - Catboost_test,TP - Catboost_test,Score - Catboost_test,FP - score,TP - score,Score - score,FP - filter,TP - filter,Score - filter
0,Brc1c(OCCN2CCNCC2)ccc2ccccc12,1.0,0.0,0.0,0.0,95.80972951510941,0.0,0.0,-0.03771098597096824,0.0,0.0,-0.006131021035822126,0.0,0.0,50.0,0.0,1.0,0.0
1,C/C(=N\NC(=O)CC1=NNC(=O)C1)c1ccco1,1.0,0.0,0.0,0.0,98.5068367338983,0.0,0.0,-0.0823223020088742,0.0,0.0,-0.024628641057737398,1.0,0.0,40.0,0.0,1.0,0.0
2,C/C(=N\NC(=O)Cc1cc(=O)[nH][nH]1)c1ccco1,1.0,0.0,0.0,0.0,98.36333782665369,0.0,0.0,-0.07770034012427361,0.0,0.0,-0.023584455413789774,0.0,0.0,46.0,0.0,1.0,0.0
3,C/C(=N\Nc1ccc(S(=O)(=O)O)cc1)c1ccc([N+](=O)[O-])o1,1.0,0.0,0.0,0.0,90.74931696322163,0.0,0.0,-0.08304823676263476,1.0,0.0,-0.027947789931921124,0.0,0.0,47.0,0.0,1.0,0.0
4,C/C(=N\Nc1ccc(S(=O)(=O)O)cc1)c1cccc(Br)c1,1.0,0.0,0.0,0.0,99.12644981763557,0.0,0.0,-0.08318908222597976,0.0,0.0,-0.02249585665474205,0.0,0.0,44.0,0.0,1.0,0.0
5,C/C(N)=C(/C#N)C(=O)COC(=O)c1c2c(nc3ccccc13)/C(=C/c1ccco1)CC2,1.0,0.0,0.0,0.0,96.76541851492912,0.0,0.0,-0.05820907982619409,1.0,0.0,-0.029252571144237093,0.0,0.0,64.0,0.0,1.0,0.0
6,C/C=C\C1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1,1.0,0.0,0.0,0.0,94.27072211603443,0.0,0.0,-0.08264542347798214,0.0,0.0,-0.022311105816549093,1.0,0.0,39.0,0.0,1.0,0.0
7,C=C1C(C(=O)NCc2ccco2)C1C(=O)NCc1ccco1,1.0,0.0,0.0,0.0,97.26692934485658,0.0,0.0,-0.0837919651366576,0.0,0.0,-0.02709896720331213,0.0,0.0,49.0,0.0,1.0,0.0
8,C=C1c2c(Cl)ccc(O)c2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12.O=C(O)c1cc(S(=O)(=O)O)ccc1O,-0.0,1.0,0.0,0.0,63.750571566177804,0.0,0.0,-0.05910140112604977,0.0,0.0,-0.019396981485520146,0.0,0.0,54.0,0.0,1.0,0.0
9,C=C1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,1.0,0.0,0.0,0.0,79.23558307780532,0.0,0.0,-0.06624802387220853,0.0,0.0,-0.023937053826017445,0.0,0.0,52.0,0.0,1.0,0.0
10,C=CC1=C(C)C2=Cc3c(C=C)c(C)c4n3[Sn+2]n3c(c(C)c(CCC(=O)O)c3=CC3=NC(=C4)C(C)=C3CCC(=O)O)=CC1=N2.[Cl-].[Cl-],1.0,0.0,0.0,0.0,94.10587778416654,0.0,0.0,-0.07901526198883221,0.0,0.0,-0.02037483271897499,0.0,0.0,42.0,0.0,1.0,0.0
11,C=CCNC(=O)COC(=O)c1cc(-c2ccco2)nc2ccccc12,1.0,0.0,0.0,0.0,96.5444799744336,0.0,0.0,-0.08400950219907179,1.0,0.0,-0.027701661757972115,0.0,0.0,44.0,0.0,1.0,0.0
