,SMILES,False positives,True positives,FP - mvsa,TP - mvsa,Score - mvsa,FP - Catboost_self,TP - Catboost_self,Score - Catboost_self,FP - Catboost_test,TP - Catboost_test,Score - Catboost_test,FP - score,TP - score,Score - score,FP - filter,TP - filter,Score - filter
0,Brc1cc(Br)c2nc(-c3cccs3)ccc2c1,1.0,0.0,0.0,1.0,75.53779221711218,0.0,0.0,-0.25118418629074346,1.0,0.0,-0.19834743173178832,0.0,1.0,41.88878365579759,0.0,1.0,0.0
1,Brc1ccc(-c2cn3cccnc3n2)cc1,1.0,0.0,0.0,0.0,87.43948997444654,0.0,0.0,-0.19649156644413704,0.0,0.0,-0.1604110750820416,0.0,0.0,28.940603436612093,0.0,1.0,0.0
2,Brc1ccc(-c2csc(-c3ccncc3)n2)cc1,1.0,0.0,0.0,1.0,73.28009210931671,0.0,0.0,-0.1851608700805463,0.0,0.0,-0.16474097689106362,0.0,0.0,17.575429576511972,0.0,1.0,0.0
3,Brc1ccc(-c2nc(-c3ccccn3)no2)o1,1.0,0.0,0.0,1.0,41.00808568115274,0.0,1.0,-0.03204933667407579,0.0,1.0,-0.03008860704850531,0.0,0.0,23.55567582194561,0.0,1.0,0.0
4,Brc1ccc(-c2nc(-c3cccnc3)no2)o1,-0.0,1.0,0.0,1.0,39.54459164681744,0.0,1.0,-0.02441154175605259,0.0,1.0,-0.024442064606408836,0.0,0.0,34.298471113516435,0.0,1.0,0.0
5,Brc1ccc(-c2nc(-c3ccncc3)no2)o1,1.0,0.0,0.0,1.0,46.53608110204597,0.0,1.0,-0.027058028530988886,0.0,1.0,-0.026932614087398356,0.0,0.0,30.65890948450819,0.0,1.0,0.0
6,Brc1ccc(-c2nnc(-c3ccccc3)o2)o1,1.0,0.0,0.0,1.0,51.91970323383845,0.0,0.0,-0.15723080839070372,0.0,0.0,-0.1276247641821821,0.0,0.0,27.601136517386017,0.0,1.0,0.0
7,Brc1ccc(-c2nnc(-c3cccnc3)o2)cc1,-0.0,1.0,0.0,1.0,63.16217559351331,0.0,0.0,-0.2378654658579628,1.0,0.0,-0.20587304586252508,0.0,0.0,28.91354349884996,0.0,1.0,0.0
8,Brc1ccc(-c2noc(-c3ccccc3)n2)o1,1.0,0.0,0.0,1.0,49.56398899968958,0.0,1.0,-0.055277085338840064,0.0,1.0,-0.03986944912428406,0.0,1.0,36.7473954809904,0.0,1.0,0.0
9,Brc1ccc(-n2cnc(-c3ccccc3)c2)cc1,1.0,0.0,0.0,1.0,78.87895890916167,0.0,0.0,-0.24401442268900184,1.0,0.0,-0.18692317657598928,0.0,0.0,17.670139358679474,0.0,1.0,0.0
10,Brc1ccc(CSc2nnc(-c3cccnc3)o2)cc1,1.0,0.0,0.0,0.0,86.19839625117774,0.0,0.0,-0.23044085752253662,1.0,0.0,-0.21921498468394543,0.0,0.0,22.51386821810309,0.0,1.0,0.0
11,Brc1ccc(OCc2cn3ccccc3n2)cc1,-0.0,1.0,0.0,1.0,77.48150791636965,0.0,0.0,-0.25745382759101837,0.0,0.0,-0.17745316089985272,0.0,0.0,28.45352455689352,0.0,1.0,0.0
12,Brc1ccc(OCc2nc(-c3ccccn3)n[nH]2)cc1,1.0,0.0,0.0,0.0,98.56689175757285,0.0,0.0,-0.22189682518505474,0.0,0.0,-0.17003033060579675,1.0,0.0,2.002435394398593,0.0,1.0,0.0
13,Brc1ccc(Oc2nnnn2-c2ccccc2)cc1,-0.0,1.0,0.0,0.0,93.84762095942362,0.0,0.0,-0.26862155803593524,1.0,0.0,-0.18641239249716038,0.0,0.0,13.719388445406572,0.0,1.0,0.0
14,Brc1ccc2nc(-c3ccccc3)c(Cc3ccsc3)n2c1,1.0,0.0,0.0,0.0,81.57355075893507,0.0,0.0,-0.20842552394022182,0.0,0.0,-0.15648438620495228,0.0,0.0,14.815315924773373,0.0,1.0,0.0
15,Brc1ccc2nc(N3CCCC3)sc2c1,1.0,0.0,0.0,0.0,87.69016055362229,0.0,0.0,-0.24323994558542233,0.0,0.0,-0.17350534399982354,0.0,0.0,34.19023136246786,0.0,1.0,0.0
16,Brc1ccc2oc(-c3ccn[nH]3)cc2c1,1.0,0.0,0.0,0.0,85.81115241662131,0.0,0.0,-0.25016268321482094,0.0,0.0,-0.17673563490710748,0.0,0.0,16.046543092950884,0.0,1.0,0.0
17,Brc1cccc(-c2nc3ccc(Br)cn3c2Cc2ccsc2)c1,1.0,0.0,0.0,1.0,79.6436869316463,0.0,0.0,-0.2144356622765783,0.0,0.0,-0.15949286666245352,0.0,0.0,26.924638073332435,0.0,1.0,0.0
18,Brc1cccc(OCCSc2ncccn2)c1,1.0,0.0,0.0,0.0,86.6907515915092,0.0,0.0,-0.2720075716836862,1.0,0.0,-0.19559613295648945,0.0,0.0,31.52482749289677,0.0,1.0,0.0
19,C#CCN1C(=O)S/C(=C/C=C/c2ccc(N(C)C)cc2)C1=O,1.0,0.0,0.0,0.0,86.82638866801457,0.0,0.0,-0.24489049470280333,0.0,0.0,-0.15562753689217831,0.0,0.0,27.31700717088351,1.0,-0.0,1.0
20,C#CCNC(=O)C1=C[C@@H](c2cn(C(C)=O)c3ccccc23)C[C@@H](OCCCCO)O1,1.0,0.0,1.0,0.0,99.62232296397869,0.0,0.0,-0.2729633790642692,0.0,0.0,-0.126869362061643,0.0,0.0,24.50277364362061,0.0,1.0,0.0
21,C#Cc1ccc2c(c1)COc1c3ccccc3nn1-2,1.0,0.0,0.0,0.0,89.92028528616109,0.0,0.0,-0.18806025049158046,0.0,0.0,-0.12793709732662384,0.0,0.0,28.65647409010959,0.0,1.0,0.0
