,SMILES,False positives,True positives,FP - DVRL,TP - DVRL,Score - DVRL,FP - score,TP - score,Score - score,FP - filter,TP - filter,Score - filter
0,C#CCN(C[C@H]1[C@H](OC(=O)NC2CCCC2)[C@H](OC(=O)NC2CCCC2)C[C@H]2C(=O)N(c3ccccc3)C(=O)[C@@H]12)S(=O)(=O)c1ccc(C)cc1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,38.04780876494023,0.0,1.0,0.0
1,C/C(=N/Nc1ccc(C(=O)O)cc1)c1ccc2c(c1)Nc1ccccc1S2,-0.0,1.0,0.0,0.0,0.5226380825042725,1.0,0.0,2.98804780876494,0.0,1.0,0.0
2,C/C(=N\NC(=O)c1nnn(-c2nonc2N)c1-c1ccc(Cl)c(Cl)c1)c1ccncc1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.7609561752988,0.0,1.0,0.0
3,C/C(=N\NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1)c1cc2ccccc2o1,-0.0,1.0,0.0,0.0,0.5226379632949829,0.0,0.0,7.768924302788842,0.0,1.0,0.0
4,C/C(=N\Nc1ccc(C(=O)O)cc1)c1ccc2c(c1)Nc1ccccc1S2,-0.0,1.0,0.0,0.0,0.5226380825042725,0.0,0.0,42.43027888446214,0.0,1.0,0.0
5,C/C(=N\Nc1ccccn1)c1ccc(S(=O)(=O)NCc2ccco2)cc1,-0.0,1.0,0.0,1.0,0.522640585899353,0.0,0.0,7.370517928286857,0.0,1.0,0.0
6,C/C(=N\Nc1nc(N2CCOCC2)nc(N2CCOCC2)n1)c1ccc([N+](=O)[O-])cc1,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.537848605577684,0.0,1.0,0.0
7,C/C(=N\Nc1ncc(Cl)cc1Cl)c1ccc(OC(F)F)cc1,-0.0,1.0,0.0,0.0,0.5226378440856934,1.0,0.0,3.784860557768921,0.0,1.0,0.0
8,C/C(=N\OCC(=O)Nc1c(F)c(F)c(F)c(F)c1F)c1ccc(Br)cc1,1.0,0.0,0.0,1.0,0.5228759050369263,0.0,0.0,28.087649402390426,0.0,1.0,0.0
9,C/C=C/C=C/C(=O)OC(C)C(=O)Nc1cc([N+](=O)[O-])ccc1OC,-0.0,1.0,0.0,0.0,0.5226378440856934,0.0,0.0,45.81673306772908,0.0,1.0,0.0
10,C/C=C/C=N/NC(=O)CN(c1ccc(Br)cc1)S(=O)(=O)c1ccccc1,-0.0,1.0,0.0,0.0,0.5226379632949829,0.0,0.0,16.93227091633466,0.0,1.0,0.0
11,C=C(C)CSc1ncc(-c2cccc(C(F)(F)F)c2)cn1,-0.0,1.0,0.0,0.0,0.5226379632949829,0.0,0.0,15.93625498007968,0.0,1.0,0.0
12,C=C1CC(COc2ccc3c(C)c(Cl)c(=O)oc3c2)(c2ccccc2)OC1=O,-0.0,1.0,0.0,0.0,0.5226377248764038,0.0,0.0,5.577689243027883,0.0,1.0,0.0
13,C=CCC[C@@H](Cc1ccc(F)cc1)C(=O)OC[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC=C)CC(=O)NCCO,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,13.745019920318722,0.0,1.0,0.0
14,C=CCN1C(=O)/C(=C/c2ccc(OC(C)=O)c(OCC)c2[N+](=O)[O-])SC1=S,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,49.60159362549801,1.0,-0.0,1.0
15,C=CCNC(=O)/C(=C\c1ccc(OC)cc1)NC(=O)c1ccc([N+](=O)[O-])cc1,-0.0,1.0,0.0,0.0,0.5226378440856934,0.0,0.0,51.19521912350598,0.0,1.0,0.0
16,C=CCOC(=O)COc1ccc2c(C)c(CC)c(=O)oc2c1,-0.0,1.0,0.0,0.0,0.5226377248764038,0.0,0.0,39.4422310756972,0.0,1.0,0.0
17,C=CCOc1c(Br)cc(/C=N/Nc2ccc(C(=O)O)cc2)cc1OCC,-0.0,1.0,0.0,0.0,0.5226380825042725,0.0,0.0,8.76494023904382,0.0,1.0,0.0
18,C=CCOc1c(OC)cc(/C=N/Nc2cccc(C(=O)O)c2)c(Br)c1Br,-0.0,1.0,0.0,0.0,0.5226380825042725,0.0,0.0,39.8406374501992,0.0,1.0,0.0
19,C=CCn1c(=S)[nH]c2cc(C(=O)N3CCN(c4ccccc4OC)CC3)ccc2c1=O,1.0,0.0,0.0,0.0,0.5226380825042725,0.0,0.0,8.167330677290838,0.0,1.0,0.0
