,SMILES,False positives,True positives,FP - filter,TP - filter,Score - filter
0,C(=N/Nc1nc2ccccc2s1)\c1ccccn1,-0.0,1.0,1.0,0.0,1.0
1,C/C(=C\C(=O)c1ccccc1)NNC(=O)c1ccc(Cl)cc1,1.0,0.0,0.0,1.0,0.0
2,C/C(=N/NC(=O)c1cc2ccccc2cc1O)c1ccco1,-0.0,1.0,1.0,0.0,1.0
3,C/C(=N\NC(=O)C1COc2ccccc2O1)c1ccc(N2CCOCC2)cc1,1.0,0.0,1.0,0.0,1.0
4,C/C(=N\NC(=O)c1cc2ccccc2cc1O)c1ccc(C)o1,-0.0,1.0,1.0,0.0,1.0
5,C/C(=N\NC(=O)c1cc2ccccc2cc1O)c1ccccn1,1.0,0.0,1.0,0.0,1.0
6,C/C(=N\NC(=O)c1cc2ccccc2cc1O)c1cccs1,1.0,0.0,1.0,0.0,1.0
7,C/C(=N\NC(=O)c1cccc(Br)c1)c1ccccn1,1.0,0.0,1.0,0.0,1.0
8,C/C(=N\NC(=O)c1ccoc1C)c1ccccc1O,-0.0,1.0,1.0,0.0,1.0
9,C/C(=N\NC(=S)NCCc1ccccc1)c1ccc(Cl)cc1Cl,1.0,0.0,1.0,0.0,1.0
10,C/C(=N\Nc1nncc2ccccc12)c1ccc(C(C)(C)C)cc1,1.0,0.0,1.0,0.0,1.0
11,C/C(=N\O)C(=O)C(CN1CCCCC1)CN1CCCCC1,1.0,0.0,1.0,0.0,1.0
12,C/C(N)=C(/C#N)C(=O)CSc1nc2ccccc2c(=O)n1Cc1ccc(F)cc1,-0.0,1.0,0.0,0.0,0.0
13,C=CCN(CC=C)C(=S)NC(=O)c1ccc(-c2ccccc2)cc1,-0.0,1.0,0.0,0.0,0.0
14,C=CCN(CC=C)C(=S)NC(=O)c1ccc(OC)c(Br)c1,-0.0,1.0,0.0,0.0,0.0
15,C=CCNC(=S)NC(=O)c1ccc(C)c(Br)c1,1.0,0.0,0.0,0.0,0.0
16,C=CCNC(=S)Nc1sc2c(c1C(=O)OCC)CC(C(C)C)OC2,-0.0,1.0,0.0,0.0,0.0
17,C=CCOc1c(Br)cc(CNc2ccc(NC(=O)CCC)cc2)cc1OCC,-0.0,1.0,1.0,0.0,1.0
18,C=CCOc1ccc(/C=C2\SC(=S)N(NS(=O)(=O)c3ccc(C)cc3)C2=O)cc1,-0.0,1.0,1.0,0.0,1.0
19,C=CCSc1nc2sc3c(c2c(=O)n1CC)CCc1ccccc1-3,-0.0,1.0,0.0,1.0,0.0
20,C=CCn1c(=S)[nH]c2ccc(Br)cc2c1=O,1.0,0.0,0.0,0.0,0.0
21,C=CCn1c(=S)[nH]c2sc3c(c2c1=O)CCCC3,-0.0,1.0,0.0,0.0,0.0
22,C=CCn1c(=S)[nH]c2scc(-c3ccc(C)o3)c2c1=O,-0.0,1.0,0.0,0.0,0.0
23,C=CCn1c(SCC(N)=O)nc2scc(-c3ccc(C)o3)c2c1=O,-0.0,1.0,0.0,1.0,0.0
24,C=CCn1c(SCc2ccc(Br)cc2F)nc2cc(C(=O)O)ccc2c1=O,1.0,0.0,0.0,1.0,0.0
25,C=C[C@@]1(C)CC(=O)[C@]2(O)[C@@]3(C)[C@@H](O)CCC(C)(C)[C@@H]3[C@H](O)[C@H](OC(C)=O)[C@@]2(C)O1,-0.0,1.0,0.0,1.0,0.0
26,CC(/C=C1\SC(=S)N(NC(=O)c2ccc(C)cc2)C1=O)=C\c1ccccc1,1.0,0.0,0.0,0.0,0.0
27,CC(/C=C1\SC(=S)N(NS(=O)(=O)c2ccccc2)C1=O)=C\c1ccccc1,-0.0,1.0,0.0,0.0,0.0
28,CC(/C=N/n1c(C2CCCCC2)n[nH]c1=S)=C\c1ccccc1,1.0,0.0,1.0,0.0,1.0
29,CC(=O)/C(C#N)=C1\NC(=O)C(Cc2ccc(C)c(C)c2)S1,1.0,0.0,0.0,1.0,0.0
30,CC(=O)/C=C/n1c(=S)oc2ccccc21,1.0,0.0,1.0,0.0,1.0
31,CC(=O)C(Sc1nc(N2CCOCC2)nc(N2CCOCC2)n1)C(=O)Nc1ccccc1,-0.0,1.0,0.0,1.0,0.0
32,CC(=O)C1=C(C)NC(SCC(=O)c2ccc(C)cc2)=C(C#N)C1c1ccco1,1.0,0.0,0.0,0.0,0.0
33,CC(=O)C1=C(C)NC(SCC(=O)c2ccc(Cl)cc2)=C(C#N)C1c1ccco1,1.0,0.0,0.0,0.0,0.0
34,CC(=O)C1=C(C)NC(SCC(=O)c2ccccc2)=C(C#N)C1c1ccco1,1.0,0.0,0.0,0.0,0.0
35,CC(=O)C1=C(S(=O)(=O)c2ccc(C)cc2)CS(=O)(=O)C1,-0.0,1.0,0.0,0.0,0.0
36,CC(=O)CSc1ncnc2sc3c(c12)CCC(C)C3,-0.0,1.0,0.0,0.0,0.0
37,CC(=O)N1c2ccc(N=Cc3cc(Br)cc(Br)c3O)cc2CC1C,-0.0,1.0,0.0,0.0,0.0
38,CC(=O)NNC(=O)c1csc(Cc2c(Cl)sc3ccc(Cl)cc23)n1,-0.0,1.0,0.0,1.0,0.0
39,CC(=O)Nc1ccc(/C=N/N2C(=O)NC(C)(c3ccc(OC(F)F)cc3)C2=O)cc1,-0.0,1.0,0.0,0.0,0.0
40,CC(=O)Nc1ccc(S(=O)(=O)NCc2ccc3[nH]c(C)cc3c2)cc1,1.0,0.0,0.0,1.0,0.0
41,CC(=O)Nc1sc2c(c1C(c1ccccc1Cl)N1CCN(CCO)CC1)CCCC2,-0.0,1.0,0.0,1.0,0.0
